Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Max Exit Time,backtesting_done
holdersignals,https://x.com/holdersignals/status/1913077487778611561,2025-04-18T03:49:51.000Z,2025-04-18T04:01:50.168Z,Buy,HYPE,superrarebears-hype,1.833971645396219e-7,1.8340943205736076e-7,2e-7,2.5e-7,1.5e-7,,,2025-04-18T16:00:00Z,true
holdersignals,https://x.com/holdersignals/status/1913114157249167782,2025-04-18T06:15:33.000Z,2025-04-18T06:21:35.746Z,Buy,LISTA,lista,0.18396518696558162,0.1855200387566045,0.3,0.5,0.14,,,2025-05-18T06:20:58Z,false
CryptoWizardd,https://x.com/CryptopepperP/status/1913148836320551017,2025-04-18T08:33:21.000Z,2025-04-18T08:41:49.884Z,Buy,BANANA,banana,0.14314281957875277,0.1431469711467198,0.1503,0.1575,0.135,,,2025-04-20T08:41:33Z,true
holdersignals,https://x.com/holdersignals/status/1913161006966255675,2025-04-18T09:21:43.000Z,2025-04-18T09:41:16.753Z,Buy,LISTA,lista,0.19602849343686674,0.20361534656226882,0.215,0.225,0.185,,,2025-04-21T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1913161006966255675,2025-04-18T09:21:43.000Z,2025-04-18T09:41:37.440Z,Buy,GUN,gunz,0.04881220974764982,0.04896424813540909,0.055,0.065,0.044,,,2025-04-20T09:41:16.763Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1913169601770496366,2025-04-18T09:55:52.000Z,2025-04-18T10:01:02.865Z,Buy,SOL,solana,134.9065131927594,134.8467460246351,140,150,130,,,2025-04-30T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913156040150962346,2025-04-18T09:01:59.000Z,2025-04-18T10:04:37.331Z,Hold,BTC,bitcoin,84641.26790128209,84548.4035677113,82000,88000,81500,,,2025-04-19T10:04:19.453Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913156040150962346,2025-04-18T09:01:59.000Z,2025-04-18T10:04:55.545Z,Buy,ETH,ethereum,1586.4071066444958,1588.3493985047933,1645,1765,1485,,,2025-04-18T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913145808884576316,2025-04-18T08:21:20.000Z,2025-04-18T10:05:08.038Z,Buy,ETH,ethereum,1586.1790018552508,1588.3493985047933,1668.7675,1747.1843,1429.5145,,,2025-04-25T10:04:55Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913129590341722218,2025-04-18T07:16:53.000Z,2025-04-18T10:05:32.392Z,Buy,BTC,bitcoin,84631.65925329883,84548.4035677113,85500,87000,82500,,,2025-04-20T10:05:08Z,true
holdersignals,https://x.com/holdersignals/status/1913175652205007276,2025-04-18T10:19:55.000Z,2025-04-18T10:21:11.811Z,Buy,LISTA,lista,0.2064432681103566,0.2064432681103566,0.227,0.2477,0.1858,,,2025-04-20T10:20:56.855Z,true
holdersignals,https://x.com/holdersignals/status/1913175652205007276,2025-04-18T10:19:55.000Z,2025-04-18T10:21:37.402Z,Buy,GUN,gunz,0.049716659187634404,0.049716659187634404,0.0576,0.1689,0.045,,,2025-05-14T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913176332839645492,2025-04-18T10:22:37.000Z,2025-04-18T10:24:06.400Z,Buy,BTC,bitcoin,84571.99429503168,84571.99429503168,93000,150000,79000,,,2025-12-31T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913172249491685503,2025-04-18T10:06:23.000Z,2025-04-18T10:24:21.618Z,Buy,SQD,sqd,0.000032000027910760825,0.000032000027910760825,0.0001,0.0002,0.000025,,,2025-04-25T10:24:06.416Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913185916752998713,2025-04-18T11:00:42.000Z,2025-04-18T11:02:05.537Z,Buy,POPCAT,popcat,0.23499527459817993,0.23498872841341814,0.25,0.27,0.21,,,2025-04-21T11:01:49.606Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1913185759730823352,2025-04-18T11:00:05.000Z,2025-04-18T11:02:33.741Z,Buy,TIBBIR,ribbita-by-virtuals,0.029550513179845847,0.029543038823157317,0.0325,0.0355,0.0281,,,2025-04-25T11:02:18.230Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913187809105772976,2025-04-18T11:08:13.000Z,2025-04-18T11:21:56.829Z,Hold,BTC,bitcoin,84505.66867708153,84570.11965397338,87000,89400,83800,,,2025-04-21T12:00:00Z,true
AltcoinLevi,https://x.com/AltcoinLevi/status/1913193114979668170,2025-04-18T11:29:18.000Z,2025-04-18T11:42:52.980Z,Buy,XMW,morphware,0.05371777020544443,0.053710658916024744,0.0575,0.06,0.05,,,2025-04-20T11:42:41Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913191911445205288,2025-04-18T11:24:31.000Z,2025-04-18T11:43:25.849Z,Buy,ETH,ethereum,1586.3123571775436,1587.9755827762888,1645,1689,1485,,,2025-04-21T11:43:12Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913199806522036392,2025-04-18T11:55:54.000Z,2025-04-18T12:02:38.471Z,Hold,RENDER,render-token,4.017659274359926,4.0151232967924,4.5,5.67,3.8,,,2025-05-01T12:02:07Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913199806522036392,2025-04-18T11:55:54.000Z,2025-04-18T12:03:08.890Z,Hold,SUPER,superfarm,0.5291504392207551,0.530127607706668,0.5365,0.55,0.5,,,2025-04-30T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913199284402504107,2025-04-18T11:53:49.000Z,2025-04-18T12:03:27.087Z,Buy,BTC,bitcoin,84569.76269698294,84629.79067106372,85000,87000,82000,,,2025-04-20T12:03:10Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913181240678813735,2025-04-18T10:42:07.000Z,2025-04-18T13:01:56.354Z,Buy,ARB,arbitrum,0.2894819075463046,0.29148574114976167,0.3,0.31,0.28,,,2025-04-20T13:01:38Z,true
CryptoDona7,https://x.com/CryptoDona7/status/1913220295768285215,2025-04-18T13:17:19.000Z,2025-04-18T13:21:21.819Z,Buy,TAO,bittensor,262.58317616809677,262.7160611108703,325,500,200,,,2029-12-31T23:59:59Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1913229354601251128,2025-04-18T13:53:18.000Z,2025-04-18T14:03:04.547Z,Buy,HYPE,hyperblast,0.003030657370076285,0.003030657370076285,0.004,0.005,0.0025,,,2025-05-18T14:02:42.582Z,false
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1913229354601251128,2025-04-18T13:53:18.000Z,2025-04-18T14:03:20.586Z,Buy,HYPE,hyperliquid,16.75602793191216,16.789963765763105,18.5,19.3,15.5,,,2025-04-19T23:59:59Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1913229354601251128,2025-04-18T13:53:18.000Z,2025-04-18T14:03:56.310Z,Buy,HYPE,hyperbolic-protocol,0.0028797302970080207,0.0028797302970080207,0.0032,0.0035,0.0025,,,2025-04-20T14:03:20.595Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1913229354601251128,2025-04-18T13:53:18.000Z,2025-04-18T14:04:35.130Z,Buy,HYPE,superrarebears-hype,1.806198849072574e-7,1.8079055433299215e-7,1.81e-7,1.83e-7,1.75e-7,,,2025-04-19T14:03:56Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913243624751444347,2025-04-18T14:50:01.000Z,2025-04-18T15:03:21.174Z,Buy,HYPE,hyperliquid,16.786384533933923,16.760778410506823,18.5,19.88,15.5,,,2025-04-20T15:03:01Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1913244281478795707,2025-04-18T14:52:37.000Z,2025-04-18T15:04:03.516Z,Buy,TIBBIR,ribbita-by-virtuals,0.02954988349378869,0.02949881519597465,0.035,0.04,0.0265,,,2025-04-25T15:03:33.481Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1913244281478795707,2025-04-18T14:52:37.000Z,2025-04-18T15:04:23.501Z,Put Options,AIXBT,aixbt,0.07739025472467159,0.07725101908114489,0.0734,0.0695,0.0811,,,2025-04-25T15:04:03.524Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913242519909044486,2025-04-18T14:45:37.000Z,2025-04-18T15:05:37.103Z,Buy,BTC,bitcoin,84528.07705215037,84550.20176663782,105000,108000,80000,,,2025-07-17T15:05:22.566Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1913248683774382520,2025-04-18T15:10:07.000Z,2025-04-18T15:23:03.493Z,Buy,SOL,solana,132.90299278750763,132.85838474266262,180,220,119.57,,,2025-06-30T23:59:59Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913257756192289038,2025-04-18T15:46:10.000Z,2025-04-18T16:02:36.701Z,Buy,FARTCOIN,fartcoin,0.7301718175726921,0.7299086630453803,0.985,1.133,0.664,,,2025-04-21T16:02:11.963Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1913273892178899056,2025-04-18T16:50:17.000Z,2025-04-18T17:21:39.259Z,Buy,TALK,talken,0.01073213653289323,0.010734170475617054,0.012,0.015,0.0105,,,2025-04-25T17:21:26.350Z,true
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1913289857494905254,2025-04-18T17:53:43.000Z,2025-04-18T18:01:10.933Z,Buy,ZIG,zignaly,0.06801539841956085,0.06844468818099712,0.1,0.15,0.06,,,2025-04-30T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913299529627058422,2025-04-18T18:32:09.000Z,2025-04-18T18:43:10.759Z,Buy,BTC,bitcoin,84592.28113299806,84584.26109069935,93000,150000,82000,,,2026-03-31T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1913299529627058422,2025-04-18T18:32:09.000Z,2025-04-18T18:43:33.269Z,Buy,ETH,ethereum,1592.2758763413951,1592.4470488693962,7000,10000,1500,,,2026-03-31T23:59:59Z,false
CryptoWizardd,https://x.com/CryptoWizardd/status/1913311365491458496,2025-04-18T19:19:11.000Z,2025-04-18T19:22:20.946Z,Hold,DOGE,dogecoin,0.1580966112511998,0.1580966112511998,0.165,0.171,0.15,,,2025-04-25T19:21:58.702Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1913323396164616529,2025-04-18T20:07:00.000Z,2025-04-18T20:22:01.590Z,Buy,TIBBIR,ribbita-by-virtuals,0.02954248192795085,0.02940279380018411,0.0323,0.0353,0.025,,,2025-05-18T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913338246802907228,2025-04-18T21:06:00.000Z,2025-04-18T21:21:42.069Z,Buy,PENDLE,pendle,3.154087586480693,3.1616143947079483,3.5,3.8,3,,,2025-04-25T21:21:27.630Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913350863730663838,2025-04-18T21:56:08.000Z,2025-04-18T22:01:42.898Z,Buy,BTC,bitcoin,84575.72158055053,84569.70371150477,88660,90000,80000,,,2025-04-20T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913361458857222407,2025-04-18T22:38:14.000Z,2025-04-18T22:41:55.375Z,Buy,TAO,bittensor,271.3645170082353,271.79539257920624,300,350,265,,,2025-04-21T22:41:42Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913396481446604967,2025-04-19T00:57:25.000Z,2025-04-19T01:22:16.305Z,Hold,BTC,bitcoin,84429.93508880078,84502.38308242062,78000,91000,77500,,,2025-04-30T23:59:59Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1913412238356144529,2025-04-19T02:00:01.000Z,2025-04-19T02:00:56.976Z,Buy,TRX,tron,0.241353155611722,0.241353155611722,0.265,0.2927,0.21,,,2025-04-26T02:00:44.014Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913441424651259948,2025-04-19T03:56:00.000Z,2025-04-19T04:01:44.424Z,Buy,XRP,ripple,2.083379666053406,2.083764424644719,2.116,2.13,2.075,,,2025-04-21T04:01:32.706Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913441424651259948,2025-04-19T03:56:00.000Z,2025-04-19T04:01:55.225Z,Buy,BTC,bitcoin,84875.47945776679,84872.21881970092,86000,88000,82000,,,2025-04-21T04:01:44.431Z,true
cryptostasher,https://x.com/cryptostasher/status/1914236684780085397,2025-04-21T08:36:05.000Z,2025-04-21T09:00:57.255Z,Buy,BRETT,brett,0.0006312882573137932,0.0006350786608840015,0.0008,0.001,0.0005,,,2025-04-23T09:00:00Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914245377022366120,2025-04-21T09:10:37.000Z,2025-04-21T09:21:04.082Z,Buy,BTC,bitcoin,87638.1491747065,87586.9797204193,88500,89500,86500,,,2025-04-21T23:59:59Z,true
KAPOTHEGOAT01,https://x.com/KAPOTHEGOAT01/status/1914252701405184389,2025-04-21T09:39:43.000Z,2025-04-21T10:01:23.654Z,Buy,WELF,welf,0.7885029632852698,0.8384466368041475,1,1.5,0.75,,,2025-04-28T10:00:46Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914251512802390457,2025-04-21T09:35:00.000Z,2025-04-21T10:01:49.392Z,Buy,SOL,solana,140.26816612445563,140.10450719200355,145,150,135,,,2025-04-23T10:01:35.934Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914256606617018659,2025-04-21T09:55:14.000Z,2025-04-21T10:05:06.258Z,Buy,ETH,ethereum,1642.7168689583605,1642.5916166614224,1700,1800,1600,,,2025-04-28T10:04:49Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914262167081099606,2025-04-21T10:17:20.000Z,2025-04-21T10:23:16.609Z,Buy,BTC,bitcoin,87431.54058955151,87421.44789831543,90123,92968,84903,,,2025-04-23T10:22:57.447Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1914264729197183065,2025-04-21T10:27:31.000Z,2025-04-21T10:40:43.476Z,Buy,ICE,ice,0.00003222523952797648,0.00003157034922225031,0.000035,0.000038,0.000028,,,2025-04-24T10:40:30Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914265891954659575,2025-04-21T10:32:08.000Z,2025-04-21T10:42:22.737Z,Hold,BTC,bitcoin,87360.68486295533,87318.02541086954,88000,90000,83000,,,2025-04-28T10:42:06Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914265891954659575,2025-04-21T10:32:08.000Z,2025-04-21T10:42:34.544Z,Put Options,POPCAT,popcat,0.2502156491873203,0.24913741428887728,0.2,0.15,0.27,,,2025-04-23T10:42:22Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914268317008773137,2025-04-21T10:41:46.000Z,2025-04-21T10:43:53.561Z,Hold,USDC,usd-coin,0.9999765696582443,0.9999218071532768,1,1,0.9998,,,2025-04-21T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914267045824500044,2025-04-21T10:36:43.000Z,2025-04-21T10:44:07.334Z,Buy,BTC,bitcoin,87315.05132713239,87318.02541086954,88000,89000,84000,,,2025-04-23T10:43:53.577Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914270386944172119,2025-04-21T10:50:00.000Z,2025-04-21T11:01:04.935Z,Buy,BTC,bitcoin,87284.06131421843,87314.82531896692,88000,92000,85000,,,2025-04-23T11:00:45Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914270386944172119,2025-04-21T10:50:00.000Z,2025-04-21T11:01:25.107Z,Hold,USDT,tether,0.9999915508169372,0.9999956195142954,1,1,0.999,,,2025-04-21T12:00:00Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914277210581774785,2025-04-21T11:17:07.000Z,2025-04-21T11:21:50.301Z,Buy,BTC,bitcoin,87192.35547749279,87192.35547749279,100000,130000,80000,,,2025-04-25T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1914272651935457664,2025-04-21T10:59:00.000Z,2025-04-21T11:22:47.613Z,Buy,DISTRIBUTE,distribute,0.003921000786369289,0.004022619361218775,0.0042,0.0045,0.0038,,,2025-04-23T11:22:30Z,true
dippy_eth,https://x.com/dippy_eth/status/1914272278944031033,2025-04-21T10:57:31.000Z,2025-04-21T11:23:03.337Z,Buy,LNQ,linqai,0.032741873203187576,0.032781678411943425,0.0361,0.0393,0.031,,,2025-04-23T11:22:47.629Z,true
holdersignals,https://x.com/holdersignals/status/1914283877876613308,2025-04-21T11:43:36.000Z,2025-04-21T12:21:14.464Z,Buy,LISTA,lista,0.18755269257902057,0.1881696023269983,0.25,0.35,0.15,,,2025-05-15T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914280454058029541,2025-04-21T11:30:00.000Z,2025-04-21T12:23:04.309Z,Buy,BTC,bitcoin,86845.92649451458,87272.83928052601,88000,95000,84000,,,2025-04-28T12:22:43.737Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914289971478888552,2025-04-21T12:07:49.000Z,2025-04-21T12:24:22.432Z,Buy,BTC,bitcoin,87014.1927710768,87272.83928052601,88000,92000,85000,,,2025-04-25T12:24:09Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914287632026136869,2025-04-21T11:58:31.000Z,2025-04-21T12:24:38.162Z,Buy,ETH,ethereum,1624.8508861395876,1629.361253430584,1688,1750,1600,,,2025-04-23T12:24:22Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914302394428735921,2025-04-21T12:57:11.000Z,2025-04-21T13:03:28.722Z,Buy,BTC,bitcoin,87146.09518043775,87128.61679451287,95000,500000,75000,,,2025-05-31T23:59:59Z,false
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1914308098904522940,2025-04-21T13:19:51.000Z,2025-04-21T13:21:03.896Z,Buy,KAVA,kava,0.4211798179150475,0.4211798179150475,0.56,1.1,0.4,,,2025-05-21T13:20:30.229Z,false
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1914308135088709849,2025-04-21T13:20:00.000Z,2025-04-21T13:21:18.119Z,Buy,KAVA,kava,0.4211798179150475,0.4211798179150475,0.4633,0.5054,0.4,,,2025-04-29T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914305302914117944,2025-04-21T13:08:44.000Z,2025-04-21T13:23:20.134Z,Buy,TIBBIR,ribbita-by-virtuals,0.029249175378961694,0.02924997788496375,0.03,0.04,0.0278,,,2025-05-05T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914314398883282990,2025-04-21T13:44:53.000Z,2025-04-21T14:02:51.432Z,Hold,BABY,baby,9.892201513990998e-8,9.885156603494603e-8,1.0874e-7,1.1862e-7,9.3909e-8,,,2025-04-21T23:59:59Z,true
BenjiGanar,https://x.com/BenjiGanar/status/1914318330250350685,2025-04-21T14:00:30.000Z,2025-04-21T14:03:46.389Z,Buy,VIRAL,viralmind,0.004928697097813591,0.004923866674595008,0.0052,0.0054,0.0045,,,2025-04-25T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1914322438453923944,2025-04-21T14:16:50.000Z,2025-04-21T14:21:25.156Z,Buy,PIXEL,pixels,0.03526875299545426,0.03529976467786193,0.1044,0.5129,0.0335,,,2025-04-23T14:21:02Z,true
CryptoWizardd,https://x.com/quantum_ascend/status/1914291778343321600,2025-04-21T12:15:00.000Z,2025-04-21T14:22:27.557Z,Buy,NPC,npc,0.000023581549539627664,0.0000306317179814998,0.213,0.27,0.0000245,,,2025-05-31T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914324293720137947,2025-04-21T14:24:12.000Z,2025-04-21T14:24:57.601Z,Buy,BTC,bitcoin,87709.6594123285,87709.6594123285,88000,89000,86500,,,2025-04-22T14:24:38Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1914324967195373750,2025-04-21T14:26:53.000Z,2025-04-21T14:40:43.498Z,Buy,KAVA,kava,0.42430133593344926,0.42331159573621385,0.434,0.56,0.4,,,2025-05-31T23:59:59Z,true
KAPOTHEGOAT01,https://x.com/KAPOTHEGOAT01/status/1914325767342710859,2025-04-21T14:30:04.000Z,2025-04-21T14:41:12.718Z,Buy,DEXTF,dextf,0.1131909046302516,0.11361763909459299,0.124,0.135,0.1045,,,2025-05-05T14:40:57.783Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914323541694255332,2025-04-21T14:21:13.000Z,2025-04-21T14:41:45.961Z,Buy,BTC,bitcoin,87673.6493581315,88207.13552181682,89500,90500,86000,,,2025-04-23T14:41:30.783Z,true
holdersignals,https://x.com/holdersignals/status/1914329478811259079,2025-04-21T14:44:48.000Z,2025-04-21T15:01:25.911Z,Hold,PIXEL,pixelverse,0.00009532176095012574,0.00009532027615923201,0.000253,0.000581,0.00008,,,2025-04-23T15:00:00Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914332832299962475,2025-04-21T14:58:08.000Z,2025-04-21T15:02:43.591Z,Buy,BTC,bitcoin,88128.93869268299,88128.93869268299,90000,92000,85000,,,2025-04-25T15:02:25.507Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914332832299962475,2025-04-21T14:58:08.000Z,2025-04-21T15:03:07.171Z,Hold,ETH,ethereum,1628.1181822764568,1631.0117924871918,1635,1640,1625,,,2025-04-22T15:02:43.599Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914332945390919732,2025-04-21T14:58:35.000Z,2025-04-21T15:04:31.840Z,Buy,BTC,bitcoin,88128.93869268299,88128.93869268299,90000,92000,85000,,,2025-04-21T18:00:00Z,true
holdersignals,https://x.com/holdersignals/status/1914337981394980888,2025-04-21T15:18:36.000Z,2025-04-21T15:21:07.465Z,Buy,ALICE,my-neighbor-alice,0.4612862259771607,0.45993089057053893,0.4845,0.4999,0.43,,,2025-04-24T15:20:52.433Z,true
holdersignals,https://x.com/holdersignals/status/1914340822188986750,2025-04-21T15:29:53.000Z,2025-04-21T15:42:33.545Z,Buy,UTK,utrust,0.03153764747104909,0.03197665640070495,0.0416,0.048,0.03,,,2025-04-21T21:42:04Z,true
holdersignals,https://x.com/holdersignals/status/1914340822188986750,2025-04-21T15:29:53.000Z,2025-04-21T15:43:14.639Z,Buy,PIXEL,pixels,0.03950559787186458,0.042677747665262444,0.047,0.0512,0.0384,,,2025-04-21T18:42:36Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914339601692631453,2025-04-21T15:25:02.000Z,2025-04-21T15:44:18.207Z,Hold,USDC,usd-coin,0.9999562619510789,0.9999605578217151,1,1.0001,0.9999,,,2025-04-23T15:44:00Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914341578648551532,2025-04-21T15:32:53.000Z,2025-04-21T15:44:54.378Z,Buy,BTC,bitcoin,88222.35278294234,88244.35503868664,90000,92000,83000,,,2025-04-24T15:44:38.355Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914347398165565914,2025-04-21T15:56:01.000Z,2025-04-21T16:01:21.084Z,Buy,ENJ,enjincoin,0.10176718389688681,0.1007642985062821,0.105,0.11,0.095,,,2025-04-22T16:01:00.391Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914347398165565914,2025-04-21T15:56:01.000Z,2025-04-21T16:01:35.512Z,Put Options,CVX,convex-finance,2.748720257195076,2.739531365480275,2.45,2.13,2.85,,,2025-04-23T16:01:21.093Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914347398165565914,2025-04-21T15:56:01.000Z,2025-04-21T16:02:27.883Z,Buy,SOS,solana-swap,0.22232826350360924,0.22246649848490863,0.7052,0.7508,0.2,,,2025-05-10T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914346158924923377,2025-04-21T15:51:05.000Z,2025-04-21T16:04:02.502Z,Hold,BTC,bitcoin,88141.92003142576,88064.1445414161,90000,92000,86000,,,2025-04-23T16:03:43.713Z,true
holdersignals,https://x.com/holdersignals/status/1914349038490861724,2025-04-21T16:02:32.000Z,2025-04-21T16:21:05.962Z,Buy,PIXEL,pixels,0.05038880135884126,0.047829233696004884,0.1044,0.12,0.045,,,2025-04-24T16:20:52.124Z,true
holdersignals,https://x.com/holdersignals/status/1914349038490861724,2025-04-21T16:02:32.000Z,2025-04-21T16:21:26.257Z,Buy,UTK,utrust,0.032197508145822555,0.0319500588116078,0.0344,0.2579,0.0248,,,2025-04-28T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914353461644394995,2025-04-21T16:20:06.000Z,2025-04-21T16:22:49.489Z,Hold,POPCAT,popcat,0.25517282262828195,0.25517282262828195,0.8439,2.81,0.2,,,2025-12-31T23:59:59Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914353461644394995,2025-04-21T16:20:06.000Z,2025-04-21T16:23:17.328Z,Hold,BEAM,beam,0.028206694246834238,0.02820335758133809,0.0283,0.032,0.027,,,2025-05-21T00:00:00Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914353461644394995,2025-04-21T16:20:06.000Z,2025-04-21T16:23:31.623Z,Hold,DOGE,dogecoin,0.16069212478957873,0.16069212478957873,0.1755,0.2,0.13,,,2025-05-21T16:23:17.336Z,true
dippy_eth,https://x.com/dippy_eth/status/1914354322584015176,2025-04-21T16:23:32.000Z,2025-04-21T16:24:16.653Z,Buy,TAO,bittensor,312.63639597538986,312.63639597538986,353,414.19,270,,,2025-04-24T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914353819325964600,2025-04-21T16:21:32.000Z,2025-04-21T16:25:35.540Z,Buy,BTC,bitcoin,88043.44037977057,88043.44037977057,90000,95000,86000,,,2025-04-23T16:25:11.399Z,true
holdersignals,https://x.com/Cryptobullmaker/status/1914351940810785010,2025-04-21T16:14:04.000Z,2025-04-21T16:41:11.575Z,Buy,TLM,alien-worlds,0.0055180852042379875,0.005614042120027902,0.0065,0.007,0.005,,,2025-04-24T16:40:53.503Z,true
holdersignals,https://x.com/Cryptobullmaker/status/1914351940810785010,2025-04-21T16:14:04.000Z,2025-04-21T16:41:31.099Z,Buy,PIXEL,pixels,0.05038854681890271,0.0490848832136308,0.1,0.1044,0.045,,,2025-04-30T23:59:59Z,true
holdersignals,https://x.com/Cryptobullmaker/status/1914351940810785010,2025-04-21T16:14:04.000Z,2025-04-21T16:41:48.443Z,Buy,GPS,goplus-security,0.018477495951334844,0.01838259438980028,0.065,0.085,0.015,,,2025-05-05T16:41:32Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914359120251306438,2025-04-21T16:42:35.000Z,2025-04-21T16:44:20.125Z,Buy,BTC,bitcoin,87825.34416916539,87825.34416916539,88585,90000,83000,,,2025-04-24T16:44:07.461Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914360775654969851,2025-04-21T16:49:10.000Z,2025-04-21T17:02:00.552Z,Buy,BTC,bitcoin,87567.57084898089,87349.85334378849,88585,90000,83000,,,2025-04-23T17:01:46.102Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1914359547814404347,2025-04-21T16:44:17.000Z,2025-04-21T17:03:46.851Z,Buy,BTC,bitcoin,87725.42283516288,87216.92636200128,85604,110294,83001,,,2025-04-26T23:59:59Z,false
CryptoDona7,https://x.com/CryptoDona7/status/1914372435274600842,2025-04-21T17:35:30.000Z,2025-04-21T17:41:31.085Z,Hold,TAO,bittensor,305.25052103244104,305.1376570581617,350,414.19,290,,,2025-04-24T23:59:59Z,true
