Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Exit Price (Trailing Stop),P&L (Trailing Stop),Exit Price (SMA10),P&L (SMA10),Exit Price (SMA20),P&L (SMA20),Exit Price (EMA10),P&L (EMA10),Exit Price (EMA20),P&L (EMA20),,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1906997544531665218,2025-04-01T09:10:19.000Z,2025-04-01T12:03:22.584Z,Buy,FORT,forta,0.083030204,0.083030204,0.15,0.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907024144442503416,2025-04-01T10:56:01.000Z,2025-04-01T12:04:00.574Z,Hold,BTC,bitcoin,82514.09365,82514.09365,85000,89434,80305,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907021694348517715,2025-04-01T10:46:17.000Z,2025-04-01T12:04:15.916Z,Hold,BTC,bitcoin,82514.09365,82514.09365,89434,93478,76500,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907021694348517715,2025-04-01T10:46:17.000Z,2025-04-01T12:04:27.736Z,Sell,OP,one-play,0,0,0.8,0.7,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907020437571113013,2025-04-01T10:41:17.000Z,2025-04-01T12:04:45.613Z,Hold,BTC,bitcoin,82514.09365,82514.09365,85000,89000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907037740321186259,2025-04-01T11:50:02.000Z,2025-04-01T12:06:17.476Z,Buy,HYPE,hyperliquid,12.9739766,12.9739766,13.62,14.27,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907037740321186259,2025-04-01T11:50:02.000Z,2025-04-01T12:06:29.051Z,Hold,KITTEN,baby-zeek,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907045279020257405,2025-04-01T12:20:00.000Z,2025-04-01T15:00:52.817Z,Hold,BTC,bitcoin,82514.09365,82514.09365,83000,85000,80305,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907081789451182209,2025-04-01T14:45:05.000Z,2025-04-01T15:02:42.600Z,Buy,BTC,bitcoin,82514.09365,82514.09365,89000,93000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1907053068681646235,2025-04-01T12:50:57.000Z,2025-04-01T15:03:26.485Z,Buy,LNQ,linqai,0.02990902,0.02990902,0.0407,0.051944,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1907079093121654954,2025-04-01T14:34:22.000Z,2025-04-01T15:03:59.894Z,Buy,PIN,pay-it-now,0.006246125,0.006246125,0.0125,0.0187,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1907079093121654954,2025-04-01T14:34:22.000Z,2025-04-01T15:04:16.883Z,Buy,PIN,pinlink,0.785042121,0.785042121,0.98,1.17,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinLevi,https://x.com/AltcoinLevi/status/1907053910440738992,2025-04-01T12:54:18.000Z,2025-04-01T15:05:20.782Z,Buy,NPC,npc,1.29551E-05,1.29551E-05,0.00001943,0.00002591,0.00001101,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907073811125805127,2025-04-01T14:13:22.000Z,2025-04-01T15:06:22.597Z,Buy,OPN,open-source-network,0.002647917,0.002647917,0.004,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907058629800608035,2025-04-01T13:13:03.000Z,2025-04-01T15:06:40.130Z,Hold,ETH,ethereum,1824.207137,1824.207137,1940,1778,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907104791307895241,2025-04-01T16:16:29.000Z,2025-04-01T18:00:55.004Z,Buy,WAL,walrus-2,0.475829898,0.475829898,0.6,0.73,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907104791307895241,2025-04-01T16:16:29.000Z,2025-04-01T18:01:07.746Z,Hold,FARTCOIN,fartcoin,0.453522275,0.453522275,0.5,0.55,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907097581580386642,2025-04-01T15:47:50.000Z,2025-04-01T18:01:35.964Z,Buy,ZIG,zignaly,0.08031126,0.08031126,0.18,0.5,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1907107044005450163,2025-04-01T16:25:26.000Z,2025-04-01T18:02:32.418Z,Buy,ZIG,zignaly,0.08031126,0.08031126,0.13,0.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/bobtherebuilt/status/1907100178651267327,2025-04-01T15:58:09.000Z,2025-04-01T18:03:41.615Z,Buy,XMW,morphware,0.049208561,0.049208561,0.065,0.09,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1907129658296123652,2025-04-01T17:55:17.000Z,2025-04-01T18:04:26.713Z,Buy,LOCK,houdini-swap,0.14549858,0.14549858,0.16,0.175,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1907101916070293515,2025-04-01T16:05:03.000Z,2025-04-01T18:05:01.081Z,Buy,ZIG,zignaly,0.08031126,0.08031126,0.096,0.112,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1907094185506689516,2025-04-01T15:34:20.000Z,2025-04-01T18:06:12.596Z,Buy,EOS,eos,0.617015457,0.617015457,0.69,1,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907119336931876984,2025-04-01T17:14:17.000Z,2025-04-01T18:06:42.755Z,Buy,IMX,immutable-x,0.527707686,0.527707686,0.6,0.62,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907089198378832046,2025-04-01T15:14:31.000Z,2025-04-01T18:06:59.060Z,Buy,BTC,bitcoin,82514.09365,82514.09365,85000,90000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907168592170189278,2025-04-01T20:30:00.000Z,2025-04-01T21:01:19.491Z,Buy,BTC,bitcoin,82514.09365,82514.09365,85000,89000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907153492730687750,2025-04-01T19:30:00.000Z,2025-04-01T21:01:35.148Z,Buy,BTC,bitcoin,82514.09365,82514.09365,85000,88000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/bobtherebuilt/status/1907100178651267327,2025-04-01T15:58:09.000Z,2025-04-01T21:03:01.477Z,Buy,XMW,morphware,0.049208561,0.049208561,0.07,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907164178609221917,2025-04-01T20:12:28.000Z,2025-04-01T21:03:27.667Z,Hold,BTC,bitcoin,82514.09365,82514.09365,85000,88000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907164178609221917,2025-04-01T20:12:28.000Z,2025-04-01T21:04:05.232Z,Buy,CMCX,core,0,0,0.00003,0.000045,0.000015,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907155750784283056,2025-04-01T19:38:58.000Z,2025-04-01T21:04:47.476Z,Buy,GRASS,grass,1.780413793,1.780413793,2.5,4.88,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907155750784283056,2025-04-01T19:38:58.000Z,2025-04-01T21:05:00.102Z,Buy,GRASS,grass-2,0.000147493,0.000147493,0.0002,0.00025,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Cointelegraph/status/1907141151838159348,2025-04-01T18:40:58.000Z,2025-04-01T21:05:50.608Z,Buy,BTC,bitcoin,82514.09365,82514.09365,86000,89000,79000,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907174381627089217,2025-04-01T20:53:00.000Z,2025-04-01T21:06:45.813Z,Buy,TALK,talken,0.012062145,0.012062145,0.0133,0.0145,0.01145,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907194458413859096,2025-04-01T22:12:47.000Z,2025-04-02T00:02:58.921Z,Hold,BTC,bitcoin,82514.09365,0,89434,93478,77114,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907179438372171974,2025-04-01T21:13:06.000Z,2025-04-02T00:03:09.355Z,Sell,CORN,corn-2,8.36756E-05,8.45902E-05,0.000075,0.000065,0.000095,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907179438372171974,2025-04-01T21:13:06.000Z,2025-04-02T00:03:19.793Z,Sell,CORN,corn-3,0.058665284,0.055887758,0.05,0.045,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907179438372171974,2025-04-01T21:13:06.000Z,2025-04-02T00:03:29.552Z,Sell,CORN,solanacorn,2.70E-07,2.72E-07,2.50E-07,2.30E-07,2.80E-07,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907179438372171974,2025-04-01T21:13:06.000Z,2025-04-02T00:03:39.834Z,Sell,CORN,organic-bitcorn-runes,1.48813E-05,1.50299E-05,0.0000148,0.0000145,0.0000155,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907205486362956205,2025-04-01T22:56:36.000Z,2025-04-02T00:04:25.266Z,Buy,BTC,bitcoin,82514.09365,0,86000,89000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1907202398973481352,2025-04-01T22:44:20.000Z,2025-04-02T00:05:02.793Z,Buy,SOL,solana,124.8661784,126.8069368,135,142,120,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907224043960615127,2025-04-02T00:10:21.000Z,2025-04-02T03:02:38.048Z,Buy,DEVVE,devve,0.789771739,0.789771739,0.85,0.92,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1907242040439488600,2025-04-02T01:21:51.000Z,2025-04-02T03:04:32.769Z,Buy,NPC,npc,1.3769E-05,1.3769E-05,0.00002065,0.00004131,0.00001239,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907296936966963412,2025-04-02T05:00:00.000Z,2025-04-02T06:01:20.262Z,Buy,BTC,bitcoin,85237.58761,85237.58761,89434,93000,82000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907299221054824868,2025-04-02T05:09:04.000Z,2025-04-02T06:02:52.622Z,Buy,WETH,weth,1907.416359,1907.416359,1950,2050,1800,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907269321874944307,2025-04-02T03:10:16.000Z,2025-04-02T06:03:03.431Z,Buy,BTC,bitcoin,85237.58761,85237.58761,90000,95000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1907335529542086775,2025-04-02T07:33:21.000Z,2025-04-02T09:02:13.892Z,Buy,ZEC,zcash,41.00767683,41.00767683,46.05,50.15,35.13,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907330151983263973,2025-04-02T07:11:59.000Z,2025-04-02T09:02:53.024Z,Sell,ORCA,orca,2.16753263,2.16753263,2.1,1.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907314712842489899,2025-04-02T06:10:38.000Z,2025-04-02T09:03:08.823Z,Sell,DF,dforce-token,0.049852374,0.049852374,0.04,0.035,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1907335590028161452,2025-04-02T07:33:35.000Z,2025-04-02T09:04:40.624Z,Buy,BTC,bitcoin,85237.58761,85237.58761,88000,90000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907353664962072799,2025-04-02T08:45:25.000Z,2025-04-02T09:05:30.013Z,Buy,NEOT,neotech,0.00292241,0.00292241,0.003214,0.00336,0.00263,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907379780363903236,2025-04-02T10:29:11.000Z,2025-04-02T12:01:21.954Z,Sell,BTC,bitcoin,85237.58761,85237.58761,79000,73000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907359255147258170,2025-04-02T09:07:38.000Z,2025-04-02T12:01:34.123Z,Sell,BTC,bitcoin,85237.58761,85237.58761,83000,80850,87300,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907390173404615029,2025-04-02T11:10:29.000Z,2025-04-02T12:02:59.263Z,Buy,HYPE,superrarebears-hype,1.83E-07,1.83E-07,3.67E-07,5.50E-07,9.17E-08,,,,,,,,,,,,,,,,,,,,,,,,,,
BenjiGanar,https://x.com/BenjiGanar/status/1907396289106489751,2025-04-02T11:34:47.000Z,2025-04-02T12:04:42.327Z,Buy,VIRAL,viralmind,0.004179696,0.004179696,0.08,0.1,0.00376,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/WatcherGuru/status/1907169803376406640,2025-04-01T20:34:49.000Z,2025-04-02T12:05:32.897Z,Hold,USDC,usd-coin,0.99998969,0.999950708,1,1,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907412700528771188,2025-04-02T12:40:00.000Z,2025-04-02T15:01:20.041Z,Buy,BNB,binancecoin,611.0283776,611.0283776,650,700,590,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907421253801251164,2025-04-02T13:13:59.000Z,2025-04-02T15:02:48.857Z,Buy,BTC,bitcoin,85237.58761,85237.58761,89000,93000,67000,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1907447641082089714,2025-04-02T14:58:50.000Z,2025-04-02T15:05:17.793Z,Buy,S,s,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907471680416657411,2025-04-02T16:34:22.000Z,2025-04-02T18:01:19.663Z,Hold,WHITE,whiterock,0.000797874,0.000797874,0.00085,0.0009,0.00072,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907471680416657411,2025-04-02T16:34:22.000Z,2025-04-02T18:01:34.288Z,Hold,MEW,cat-in-a-dogs-world,0.002882644,0.002882644,0.0033,0.0035,0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907471680416657411,2025-04-02T16:34:22.000Z,2025-04-02T18:01:47.128Z,Buy,EOS,eos,0.689588388,0.689588388,0.85,1,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907470894353756192,2025-04-02T16:31:14.000Z,2025-04-02T18:02:00.014Z,Hold,BTC,bitcoin,85237.58761,85237.58761,87000,91000,77665,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1907481691373117787,2025-04-02T17:14:09.000Z,2025-04-02T18:02:45.715Z,Buy,EOS,eos,0.689588388,0.689588388,0.8,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1907474274644111481,2025-04-02T16:44:40.000Z,2025-04-02T18:02:59.515Z,Buy,ZEREBRO,zerebro,0.029536507,0.029536507,0.059,0.06,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1907461373467988093,2025-04-02T15:53:25.000Z,2025-04-02T18:03:41.416Z,Sell,FDUSD,first-digital-usd,0.99706031,0.99706031,0.985,0.95,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907436400632590352,2025-04-02T14:14:11.000Z,2025-04-02T18:04:54.397Z,Hold,BIGTIME,big-time,0.047957184,0.047957184,0.049,0.05,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1907482126578233634,2025-04-02T17:15:52.000Z,2025-04-02T18:06:23.709Z,Buy,ZIG,zignaly,0.079222568,0.079222568,0.1403,0.1798,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/VirtualBacon0x/status/1907177814039597408,2025-04-01T21:06:39.000Z,2025-04-02T18:07:46.459Z,Hold,ETH,ethereum,1824.207137,1907.167152,2100,2400,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/PinLinkAi/status/1907451799436427484,2025-04-02T15:15:22.000Z,2025-04-02T18:08:02.741Z,Buy,PIN,pinlink,0.874221288,0.874221288,1.2,2.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907523431874388022,2025-04-02T20:00:00.000Z,2025-04-02T21:01:21.824Z,Buy,BNB,binancecoin,611.0283776,611.0283776,700,750,490,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907500780283892157,2025-04-02T18:30:00.000Z,2025-04-02T21:01:32.982Z,Hold,BTC,bitcoin,85237.58761,85237.58761,89000,93000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907515295608308184,2025-04-02T19:27:41.000Z,2025-04-02T21:02:59.921Z,Buy,MTN,medicalchain,0.000194313,0.000194313,0.00024,0.0003,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1907573653031760249,2025-04-02T23:19:34.000Z,2025-04-03T00:04:09.633Z,Sell,XRP,ripple,2.140991044,2.030360837,1.9,1.6,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1907568721713050043,2025-04-02T22:59:58.000Z,2025-04-03T00:04:30.509Z,Hold,BTC,bitcoin,85237.58761,0,69000,72000,65000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907598933070626927,2025-04-03T01:00:01.000Z,2025-04-03T03:01:12.769Z,Buy,BTC,bitcoin,82526.42215,82526.42215,85000,93000,78000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907598933070626927,2025-04-03T01:00:01.000Z,2025-04-03T03:01:35.926Z,Buy,ETH,ethereum,1795.761851,1795.761851,1900,2000,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907598933070626927,2025-04-03T01:00:01.000Z,2025-04-03T03:01:49.402Z,Buy,LTC,litecoin,81.8328177,81.8328177,95,105,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907602010637226277,2025-04-03T01:12:15.000Z,2025-04-03T03:03:40.079Z,Hold,ETH,ethereum,1795.761851,1795.761851,2100,2300,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907602010637226277,2025-04-03T01:12:15.000Z,2025-04-03T03:03:58.047Z,Hold,SOL,solana,118.0855059,118.0855059,125,130,110,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907586748789756338,2025-04-03T00:11:36.000Z,2025-04-03T03:04:08.725Z,Buy,OVER,overtime,0.111984738,0.111984738,0.13,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1907692406729793853,2025-04-03T07:11:27.000Z,2025-04-03T09:03:00.529Z,Hold,BTC,bitcoin,82526.42215,82526.42215,85365,91505,77605,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907752705847865853,2025-04-03T11:11:04.000Z,2025-04-03T12:06:01.173Z,Buy,BTC,bitcoin,82526.42215,82526.42215,87000,90000,77500,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907752705847865853,2025-04-03T11:11:04.000Z,2025-04-03T12:06:14.217Z,Hold,ETH,ethereum,1795.761851,1795.761851,2025,2305,1665,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907752705847865853,2025-04-03T11:11:04.000Z,2025-04-03T12:06:24.163Z,Buy,SOL,solana,118.0855059,118.0855059,130,140,110,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907737331219705882,2025-04-03T10:09:58.000Z,2025-04-03T12:06:34.005Z,Buy,SOL,solana,118.0855059,118.0855059,125,130,115,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/LDNCryptoClub/status/1907741744390709611,2025-04-03T10:27:30.000Z,2025-04-03T12:07:19.777Z,Buy,BTC,bitcoin,82526.42215,82526.42215,85365,93000,77605,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907757162861842821,2025-04-03T11:28:46.000Z,2025-04-03T12:07:30.531Z,Hold,BTC,bitcoin,82526.42215,82526.42215,85000,87000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1907786413434617889,2025-04-03T13:25:00.000Z,2025-04-03T15:00:35.683Z,Buy,ZIG,zignaly,0.074389461,0.074389461,0.078,0.081,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907798647628247397,2025-04-03T14:13:37.000Z,2025-04-03T15:01:31.072Z,Buy,LNQ,linqai,0.030380489,0.030380489,0.032,0.035,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907786504153583865,2025-04-03T13:25:22.000Z,2025-04-03T15:01:43.568Z,Buy,ZIG,zignaly,0.074389461,0.074389461,0.0858,0.1729,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907789459409744249,2025-04-03T13:37:06.000Z,2025-04-03T15:02:39.209Z,Hold,BTC,bitcoin,82526.42215,82526.42215,85365,88000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907768043025179056,2025-04-03T12:12:00.000Z,2025-04-03T15:04:04.844Z,Buy,LAYER,unilayer,0.020372865,0.020372865,0.0224,0.0244,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907796030701113435,2025-04-03T14:03:13.000Z,2025-04-03T15:04:52.091Z,Buy,BTC,bitcoin,82526.42215,82526.42215,85605,87500,77665,,,,,,,,,,,,,,,,,,,,,,,,,,
BenjiGanar,https://x.com/BenjiGanar/status/1907801788012458491,2025-04-03T14:26:06.000Z,2025-04-03T15:06:06.450Z,Buy,RFC,royal-finance-coin,0.007378572,0.007378572,0.015,0.018,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907842615518834790,2025-04-03T17:08:20.000Z,2025-04-03T18:00:52.711Z,Buy,ETH,ethereum,1795.761851,1795.761851,1900,2000,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:01:20.746Z,Buy,ZIG,zignaly,0.074389461,0.074389461,0.1403,0.2565,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:01:34.461Z,Buy,LNQ,linqai,0.030380489,0.030380489,0.035,0.04,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:01:46.018Z,Buy,VANRY,vanar-chain,0.025446206,0.025446206,0.03,0.035,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:02:00.710Z,Buy,SKEY,skey-network,0.022649291,0.022649291,0.027,0.029,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:02:14.194Z,Buy,ICE,ice,0.003056149,0.003056149,0.0035,0.004,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:02:26.498Z,Buy,NFP,nfprompt-token,0.062128959,0.062128959,0.07,0.075,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1907846593837228175,2025-04-03T17:24:08.000Z,2025-04-03T18:02:44.509Z,Buy,TAO,bittensor,213.2337911,213.2337911,589.04,754,200,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1907812836878987568,2025-04-03T15:10:00.000Z,2025-04-03T18:04:42.034Z,Hold,BTC,bitcoin,82526.42215,82526.42215,88000,95000,74000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1907843101235794152,2025-04-03T17:10:16.000Z,2025-04-03T18:05:36.264Z,Buy,NPC,npc,1.28135E-05,1.28135E-05,0.0149,0.0197,0.0000064,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1907843101235794152,2025-04-03T17:10:16.000Z,2025-04-03T18:05:53.580Z,Hold,@DOGE,doge,0.000186725,0.000186725,0.00015,0.00012,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,
